entityid,userid,cate1,cate2,cate3,ctime,actiontype,usertag1,usertag2,usertag3,label
6555,866886049927366,8512,95,null,1616050556126,KVtagclick,6555,null,null,1
24883,2f72f92dde58b015ee3cbc14d8f8f16b495e85eb,8512,168,null,1616046364890,KVtagclick,24883,null,null,1
150510,f473e11d1c0fe24f,8512,95,null,1616042752892,KVtagclick,150510,null,null,1
6131,862859033468915,8512,95,null,1616023062435,KVtagclick,6131,155685,null,1
3752,862638045751157,8512,96,null,1616053368760,KVtagclick,3752,null,null,1
155685,862859033468915,8512,95,null,1616023010050,KVtagclick,6131,155685,null,1
5725,af17507d9b07d6c6,8512,95,null,1616027642344,KVtagclick,5725,null,null,1
155625,2885cca50b6c9670,8512,96,null,1615480935214,KVtagclick,528,155625,null,1
150510,866564041861533,8512,95,null,1615513665751,KVtagclick,150510,86858,null,1
150482,e75d9d4e4ebe260e,8512,95,null,1615535904044,KVtagclick,5900,150532,150482,1
5961,80dc15994fec3921a0a6ebc5051f2ac72cff7111,8512,95,null,1615562846802,KVtagclick,5961,null,null,1
5961,80dc15994fec3921a0a6ebc5051f2ac72cff7111,8512,95,null,1615562721752,KVtagclick,5961,null,null,1
528,2885cca50b6c9670,8512,96,null,1615480705670,KVtagclick,528,155625,null,1
24883,fa2cbd5025c5e6aa,8512,168,null,1615518659693,KVtagclick,24883,null,null,1
110586,9085ac7aacc3fa66,26509,609,null,1615541421051,KVtagclick,110586,null,null,1
150532,e75d9d4e4ebe260e,8512,95,null,1615535928387,KVtagclick,5900,150532,150482,1
43874,864092045943893,8512,96,null,1615521008406,KVtagclick,43874,null,null,1
5900,861351046432832,8512,95,null,1615554633709,KVtagclick,150510,5900,null,1
110586,9085ac7aacc3fa66,26509,609,null,1615542757159,KVtagclick,110586,null,null,1
6131,869402033771054,8512,95,null,1615539430756,KVtagclick,6131,null,null,1
150504,2da92d15a835e57e,8512,95,null,1615552997615,KVtagclick,150504,null,null,1
155753,4f02c1693959ef57,8512,168,null,1615524354664,KVtagclick,155753,null,null,1
155112,9445ac1ec166302f,26509,609,null,1615521127458,KVtagclick,155112,null,null,1
26230,866839041910070,26509,609,null,1615187666681,KVtagclick,26230,null,null,1
6366,a0000073a83e9b,8512,168,null,1615563307471,KVtagclick,6366,null,null,1
5725,314b275df2c96ae4,8512,95,null,1615564082097,KVtagclick,5725,null,null,1
150527,528a77e0f6d231da10be9ca328da1201bc2f8c4a,8512,95,null,1615520411620,KVtagclick,5961,150527,null,1
5725,314b275df2c96ae4,8512,95,null,1615521562949,KVtagclick,5725,null,null,1
6131,862989032663982,8512,95,null,1615546202711,KVtagclick,6131,null,null,1
5725,314b275df2c96ae4,8512,95,null,1615523764126,KVtagclick,5725,null,null,1
6366,9f62e4b49265b10f,8512,168,null,1615560263199,KVtagclick,6366,null,null,1
24751,868908036627557,8512,95,null,1615550506256,KVtagclick,24751,null,null,1
150510,5500e50cd91e7356,8512,95,null,1615502792293,KVtagclick,150510,155684,null,1
150510,868777047497577,8512,95,null,1615552693817,KVtagclick,150510,null,null,1
5961,528a77e0f6d231da10be9ca328da1201bc2f8c4a,8512,95,null,1615521225405,KVtagclick,5961,150527,null,1
155684,5500e50cd91e7356,8512,95,null,1615514319095,KVtagclick,150510,155684,null,1
5725,866708041901050,8512,95,null,1615513339917,KVtagclick,5725,null,null,1
24474,866147044813238,8512,203,null,1615517089116,KVtagclick,24405,106888,24474,1
25491,424c28688ec89dce,26509,611,null,1615512373589,KVtagclick,25491,null,null,1
528,ff52ae62922dbfdfcd3389945cde0c5410869b60,8512,96,null,1616035664282,KVtagclick,528,null,null,1
20098,0007a7f14e15405ac2715f6bb7d665772a7290d1,26509,609,null,1616031227715,KVtagclick,25428,20098,null,1
155679,a0000087f85f43,8512,95,null,1616056687888,KVtagclick,155679,150482,null,1
155685,866017039804577,8512,95,null,1616028425778,KVtagclick,155685,null,null,1
20080,869791040966537,26509,609,null,1616045487002,KVtagclick,20080,null,null,1
34743,1ad4b51b352dbbbc,26509,609,null,1616059148810,KVtagclick,34743,null,null,1
6445,864452040101089,8512,95,null,1616068450661,KVtagclick,6445,null,null,1
24750,d5c189b9879cf75998b3c5dfc977bee86f0c6c2f,8512,95,null,1616037362140,KVtagclick,24750,null,null,1
44562,2e817ea51daf6d2d03d0bb7d1a781ea5cafc8140,26509,609,null,1616050432533,KVtagclick,44562,null,null,1
24801,cb12cf79fd967e8c,26509,609,null,1616035578261,KVtagclick,24801,null,null,1
24750,866317043142984,8512,95,null,1616073780735,KVtagclick,24750,null,null,1
25428,0007a7f14e15405ac2715f6bb7d665772a7290d1,26509,609,null,1616031331833,KVtagclick,25428,20098,null,1
33517,2044cd7b641804fd,8703,14000,null,1616037169801,KVtagclick,33527,33517,null,1
6919,fbe84e7ebd9d8143,8512,102,576,1615740025154,KVtagclick,6919,null,null,1
32557,868941048973891,8512,8558,null,1615768799799,KVtagclick,24881,49575,32557,1
25988,a9f24feda2276fcc,92,14326,null,1615793604853,KVtagclick,25988,null,null,1
40971,862724048894259,92,14455,null,1615813041725,KVtagclick,40971,null,null,1
69663,5721ab810ce0252d,70124,246,753,1615792773245,KVtagclick,41182,113215,29756,1
32906,865176040781975,8703,125,null,1615784712151,KVtagclick,32906,null,null,1
24588,863008044048170,8703,190,null,1615790455128,KVtagclick,24588,null,null,1
24568,71ec4fbfe9ea2f2d,70124,38,495,1615815673107,KVtagclick,24568,null,null,1
6919,23395163263a39d718ac8887f3f444ca9b7797a7,8512,95,null,1615802166838,KVtagclick,6919,null,null,1
55889,ab4aacc583fbe492,8703,8608,null,1615780804632,KVtagclick,69936,55889,null,1
44609,866200045964649,92,14455,null,1615802214955,KVtagclick,44609,null,null,1
69936,ab4aacc583fbe492,8703,8608,null,1615780905042,KVtagclick,69936,55889,null,1
79043,865130046723275,26510,8445,null,1615741467715,KVtagclick,79043,null,null,1
155750,da9b5140b101bedccf88864fd25d40bb41947660,8512,168,null,1615502140866,KVtagclick,155750,null,null,1
155679,863729042168344,8512,95,563,1615524937519,KVtagclick,155679,null,null,1
86858,38655e0cc2ee703b,8512,95,null,1615550483696,KVtagclick,86858,null,null,1
155684,862393030251082,8512,95,null,1615517507441,KVtagclick,155684,null,null,1
2638,ee19bfa7d319f885197bfca4baff093fc9ef882d,26510,156,null,1615544400900,KVtagclick,2638,null,null,1
5900,f593d01c2413850c,8512,95,null,1615527155881,KVtagclick,5900,null,null,1
528,0ec6543a427b4f52d7fb1d99b8c4a384387d7bc6,26510,156,null,1615512101516,KVtagclick,528,null,null,1
79524,864677032034910,8512,203,null,1615522601385,KVtagclick,79524,null,null,1
150505,24e345e701728629,8512,95,null,1615561175048,KVtagclick,150505,24751,127111,1
150510,7f97cbe5fb57085c6057ada3eb7747edcfa20108,8512,95,null,1615514321178,KVtagclick,150510,null,null,1
111170,864373046394231,8703,14000,null,1615526246300,KVtagclick,111170,33517,null,1
33517,864373046394231,8703,14000,null,1615526334460,KVtagclick,111170,33517,null,1
33517,864373046394231,8703,14000,null,1615526324176,KVtagclick,111170,33517,null,1
1771,f0471ff8881ca320,26510,156,null,1616043730957,KVtagclick,24626,1771,31025,1
86858,02ae1bce3d5a3eb7de5af1661ad75e9af8328b56,8512,95,null,1616034893064,KVtagclick,150504,86858,null,1
155624,0b1fe228c6af6ffebeca03e17eea89d2834134f7,8512,96,null,1616071412495,KVtagclick,155624,null,null,1
6131,764cc8222f891e05,8512,95,null,1616078092580,KVtagclick,6131,null,null,1
24626,f0471ff8881ca320,26510,156,null,1616043719288,KVtagclick,24626,1771,31025,1
24883,869037049278361,8512,168,null,1616015005622,KVtagclick,24883,null,null,1
6555,39cb2cee7ebad214,8512,95,null,1616017093573,KVtagclick,6555,155685,null,1
155684,3d7238430d7487444a192a939596ea7e64c4b4e9,8512,95,null,1616069820392,KVtagclick,155684,null,null,1
155685,39cb2cee7ebad214,8512,95,null,1616017063706,KVtagclick,6555,155685,null,1
24496,867076040785158,8512,203,null,1616066330171,KVtagclick,24496,null,null,1
150504,02ae1bce3d5a3eb7de5af1661ad75e9af8328b56,8512,95,null,1616034872668,KVtagclick,150504,86858,null,1
49613,867746047879135,92,14455,null,1616036218643,KVtagclick,45083,49613,null,1
45083,867746047879135,92,14455,null,1616036276446,KVtagclick,45083,49613,null,1
67112,869902040501295,26509,609,null,1616019802577,KVtagclick,67112,null,null,1
150532,869234031953974,8512,95,null,1616076059785,KVtagclick,86858,155679,150532,1
150532,0b1a36d58e6cbc13,8512,95,null,1616062685149,KVtagclick,150532,6445,null,1
6445,0b1a36d58e6cbc13,8512,95,null,1616058614361,KVtagclick,150532,6445,null,1
86858,869234031953974,8512,95,null,1616075226719,KVtagclick,86858,155679,150532,1
44562,071ba3d57badcea5,26509,609,null,1616035035022,KVtagclick,44562,null,null,1
150510,ad2fc5cf516f868efb8b5f22416f2a147460f10f,8512,95,null,1616055458768,KVtagclick,150510,null,null,1
20098,861348049922058,26509,609,null,1616035344879,KVtagclick,20098,null,null,1
155679,869234031953974,8512,95,null,1616075949155,KVtagclick,86858,155679,150532,1
86858,864239034121870,8512,95,null,1616063095035,KVtagclick,86858,null,null,1
150505,ab1e216f1bcf23a44ba660c20e6bfee1470c9b3f,8512,95,null,1615552815368,KVtagclick,150505,null,null,1
24867,0603532d07e6be62,8512,168,null,1615517528399,KVtagclick,24867,155686,null,1
6131,861794044295729,8512,95,null,1615525617487,KVtagclick,6131,5900,null,1
155623,862790052314013,8512,96,null,1615501711535,KVtagclick,155623,155684,null,1
155684,862790052314013,8512,95,null,1615501600865,KVtagclick,155623,155684,null,1
136124,a000009a3b1ca6,8512,95,null,1615535065427,KVtagclick,136124,null,null,1
5900,861794044295729,8512,95,null,1615525724660,KVtagclick,6131,5900,null,1
150522,863513042388932,8512,95,null,1615543583526,KVtagclick,147602,150522,null,1
106697,2e0b91076dd873c72e73932f7ead38582db4055b,26510,156,null,1615513857864,KVtagclick,106697,null,null,1
6555,127daaeb0e71daf3,8512,95,null,1615507887241,KVtagclick,6555,null,null,1
150510,dd5a7866b88a076a,8512,95,null,1615527325929,KVtagclick,150510,null,null,1
25494,869068034956935,26509,609,null,1615490778432,KVtagclick,25494,null,null,1
155686,0603532d07e6be62,8512,95,null,1615547140360,KVtagclick,24867,155686,null,1
77898,21e35306cc10d70e,92,14455,null,1615535681521,KVtagclick,77898,null,null,1
24474,e3eec85fedb8c138db5acc0d70a67a300e469237,8512,203,null,1616046227375,KVtagclick,9758,24474,null,1
4138,8dd52de74fd63de7,8512,96,null,1616036581507,KVtagclick,4138,null,null,1
20097,685619001903d6c2,26509,609,null,1616073953425,KVtagclick,110586,20097,null,1
636,56476af4e3ab1acf,8512,96,null,1616038558847,KVtagclick,636,null,null,1
9758,e3eec85fedb8c138db5acc0d70a67a300e469237,8512,203,null,1616045677186,KVtagclick,9758,24474,null,1
110586,685619001903d6c2,26509,609,null,1616073709300,KVtagclick,110586,20097,null,1
147176,1e19b641a40de5852c3d33e9f57533d379940711,8512,96,null,1615562330292,KVtagclick,528,147176,155623,1
150505,d419045a1bd137af2cb045de91fd1009cd4713bc,8512,95,null,1615538723680,KVtagclick,150505,5420,null,1
5961,de56ad187ffeb370,8512,95,null,1615556345706,KVtagclick,5961,150527,null,1
155684,b21995a90c1f9a56,8512,95,null,1615516275018,KVtagclick,155684,null,null,1
86858,866228035054139,8512,95,null,1615547627582,KVtagclick,86858,5740,null,1
155684,419151d954fcca8b,8512,95,null,1615555863176,KVtagclick,155684,null,null,1
5420,d419045a1bd137af2cb045de91fd1009cd4713bc,8512,95,null,1615538773104,KVtagclick,150505,5420,null,1
150527,de56ad187ffeb370,8512,95,null,1615556308355,KVtagclick,5961,150527,null,1
24486,26a41bf22084789856d74f4c75c7e2498d25f76e,8512,203,null,1615558853088,KVtagclick,24486,null,null,1
5740,866228035054139,8512,95,null,1615548754388,KVtagclick,86858,5740,null,1
33137,63af857fff22a909,26509,611,null,1615539420898,KVtagclick,33137,null,null,1
150532,450e3c87fd84b8d5,8512,95,null,1615563298549,KVtagclick,150532,null,null,1
155623,1e19b641a40de5852c3d33e9f57533d379940711,8512,96,null,1615554610673,KVtagclick,528,147176,155623,1
150532,e78eb6e17a606a2c,8512,95,null,1615490624452,KVtagclick,150532,null,null,1
24750,862629036902008,8512,95,null,1615544502955,KVtagclick,24750,null,null,1
5740,c4041725ab73cfba,8512,95,null,1615512097950,KVtagclick,5740,null,null,1
147176,1e19b641a40de5852c3d33e9f57533d379940711,8512,96,null,1615506515512,KVtagclick,528,147176,155623,1
155623,da484d1b6b554bea,8512,96,null,1615539297224,KVtagclick,155623,636,null,1
150484,cecf646f671ce2a658a7a43d9813dea19f6da684,8512,95,null,1615524036807,KVtagclick,150484,null,null,1
6366,4333f7b6836ded23,8512,168,null,1615505422536,KVtagclick,6366,null,null,1
45195,0bb68fe5a14b48f2,92,14326,14334,1615795745930,KVtagclick,45195,null,null,1
116697,868602048834554,70124,246,758,1615770375379,KVtagclick,116697,98414,null,1
54022,866568035739647,92,14455,null,1615809020916,KVtagclick,54022,49613,null,1
49613,866568035739647,92,14455,null,1615808909048,KVtagclick,54022,49613,null,1
26721,861427040391115,92,35694,38072,1615809891419,KVtagclick,26721,null,null,1
48551,961a5c25fd2e04f9,26510,22431,null,1615819734184,KVtagclick,48551,null,null,1
141077,4cbbb92092332a02,70124,246,null,1615805807277,KVtagclick,141077,24858,null,1
46552,4b692308a12aeb3053b7bdc8880e12d190bb1242,832,23004,null,1615823008533,KVtagclick,46552,null,null,1
118387,867418046140352,70124,246,null,1615771982561,KVtagclick,118387,null,null,1
46599,5182cb78633a9607,8512,102,null,1615797777984,KVtagclick,46599,null,null,1
45195,0bb68fe5a14b48f2,92,14326,14334,1615798888219,KVtagclick,45195,null,null,1
24858,4cbbb92092332a02,70124,246,null,1615805864490,KVtagclick,141077,24858,null,1
45382,417fbd591cafeb9a04c4dd633f2f1d482a3c54ad,143,8719,null,1615775440912,KVtagclick,45382,null,null,1
118387,b4c035c1e7deb0cf,70124,246,null,1615804949070,KVtagclick,118387,null,null,1
98414,868602048834554,70124,246,758,1615769917334,KVtagclick,116697,98414,null,1
24858,4cbbb92092332a02,70124,246,null,1615805731081,KVtagclick,141077,24858,null,1
5900,868807029262143,8512,95,null,1616044673053,KVtagclick,5900,null,null,1
86858,d3fa9830b4f00185,8512,95,null,1616037554897,KVtagclick,86858,null,null,1
155684,7379af073b3b20364ea7c0ab471791e8c3cf1d33,8512,95,null,1616056021177,KVtagclick,155684,null,null,1
5900,33910dba1a2e0953,8512,95,null,1616057390763,KVtagclick,5961,5900,null,1
150510,285151284ccfe949d7838487c1b7bb63b130da4f,8512,95,null,1616041716070,KVtagclick,150510,null,null,1
5725,866934038156272,8512,95,null,1616056384777,KVtagclick,5725,73183,null,1
147176,4718da66c1111be1,8512,96,null,1616000231387,KVtagclick,147176,null,null,1
73183,866934038156272,8512,95,null,1616056362383,KVtagclick,5725,73183,null,1
5961,33910dba1a2e0953,8512,95,null,1616057372105,KVtagclick,5961,5900,null,1
155679,865580037943300,8512,95,null,1616024147549,KVtagclick,155679,null,null,1
86858,d3fa9830b4f00185,8512,95,null,1616035945015,KVtagclick,86858,null,null,1
86858,868840044180594,8512,95,null,1616053927887,KVtagclick,5420,86858,5961,1
150510,032acb08d1fbe1f7,8512,95,null,1616068560166,KVtagclick,150510,null,null,1
150510,868953043140541,8512,95,null,1616072217239,KVtagclick,150510,null,null,1
6366,866263042857778,8512,168,null,1615562436623,KVtagclick,6366,null,null,1
155684,3f1269605bc35656,8512,95,null,1615509798191,KVtagclick,155684,150482,null,1
5961,c948801180bc5042,8512,95,null,1615559685858,KVtagclick,5961,null,null,1
6366,868072044469955,8512,168,null,1615551965290,KVtagclick,6366,null,null,1
20098,868453031717319,26509,609,null,1615545169093,KVtagclick,20098,null,null,1
155679,869175036548592,8512,95,null,1615554342579,KVtagclick,155679,null,null,1
3232,7afa29259c1c788cfccb544aeb513d6c7f8469a3,26510,156,null,1615523321118,KVtagclick,3232,null,null,1
86858,a00000729b61a2,8512,95,null,1615555313739,KVtagclick,86858,null,null,1
150532,869515037810717,8512,95,null,1615523812962,KVtagclick,150532,null,null,1
5725,764c55cea3c2e05830bb2caf89aa9f1cc37b3f6b,8512,95,null,1615540754411,KVtagclick,5725,null,null,1
150482,3f1269605bc35656,8512,95,null,1615536220079,KVtagclick,155684,150482,null,1
86858,f74b47e4f05c187e,8512,95,null,1615523574229,KVtagclick,86858,5900,null,1
31193,869454030086994,26510,156,null,1615529540744,KVtagclick,31193,5725,null,1
67911,e361a03a2f33eca8,8512,111,null,1615512545711,KVtagclick,67911,45506,null,1
26218,d5cb9c548a130a13fd0593cc36f930e8b8933f8a,26509,609,null,1615514687123,KVtagclick,26218,null,null,1
45506,e361a03a2f33eca8,8512,111,null,1615512552356,KVtagclick,67911,45506,null,1
155680,d35ebf79253bbd2d017d3f65ca01291b64591218,8512,95,null,1616074067473,KVtagclick,155680,null,null,1
5725,861377047546619,8512,95,null,1616034981575,KVtagclick,5725,155685,null,1
155623,c991ef1ca7dcabb0,8512,96,null,1616032391418,KVtagclick,157104,26840,155623,1
155684,3d2444523e5cdb13b5bc0119ab4f2dba36a44640,8512,95,null,1616030049488,KVtagclick,150499,155684,null,1
5900,869455039474719,8512,95,null,1616055139516,KVtagclick,5900,null,null,1
150510,a0000086102bf1,8512,95,null,1615987501304,KVtagclick,150510,null,null,1
155685,f3ab2e919d5b35a4,8512,95,null,1616029131920,KVtagclick,155685,null,null,1
20098,d847d0b03bd82792f9c687b105cf087fae91d720,26509,609,null,1616033031590,KVtagclick,20098,null,null,1
155685,860406049375411,8512,95,null,1616061933999,KVtagclick,155685,null,null,1
155685,861377047546619,8512,95,null,1616034943902,KVtagclick,5725,155685,null,1
150510,862565040154121,8512,95,null,1616077304909,KVtagclick,150510,155685,null,1
155685,862565040154121,8512,95,null,1616077275261,KVtagclick,150510,155685,null,1
148000,863330044684618,26510,156,null,1616039292671,KVtagclick,148000,null,null,1
150499,3d2444523e5cdb13b5bc0119ab4f2dba36a44640,8512,95,null,1616030484820,KVtagclick,150499,155684,null,1
41367,99001087608701,26509,609,null,1616048667677,KVtagclick,41367,null,null,1
6445,869613046918173,8512,95,null,1616042488374,KVtagclick,6445,null,null,1
5900,69a592be91fac9f231fc38a1536b8ba58ec24297,8512,95,null,1616066558423,KVtagclick,5900,null,null,1
636,867174033629291,8512,96,null,1616038107453,KVtagclick,636,null,null,1
26840,c991ef1ca7dcabb0,8512,96,null,1616032414320,KVtagclick,157104,26840,155623,1
155679,867930038887659,8512,95,null,1615980729476,KVtagclick,155679,5900,null,1
6445,34d2fc60df8672f1,8512,95,null,1616022060534,KVtagclick,6445,null,null,1
155679,867930038887659,8512,95,null,1616046488037,KVtagclick,155679,5900,null,1
155679,867930038887659,8512,95,null,1616055659413,KVtagclick,155679,5900,null,1
24750,e98f4340eb84a177a31f4011b1c68f064754891b,8512,95,null,1616044712294,KVtagclick,24750,null,null,1
155993,864429033190154,26509,234,null,1616035710250,KVtagclick,155993,null,null,1
155685,2c09bb91aebde0f8bb7601063fe49bf89aa59a12,8512,95,null,1616045784298,KVtagclick,155685,null,null,1
155108,865300046436372,26509,609,null,1616044593939,KVtagclick,155108,null,null,1
